"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
669127,"Langeliers, Shea","OAK",2023,2023,72,3.7167617591211233,5.718095014032497,19,0.2638888888888889,0.18447090258288198,0.07941798630600691,"28.552777778",55.203730988460265,"1.895936508","0.670857143","84.249507302",7.058988000508933,0.049701793476224054,0.4714884946147433,1.4964208482159398,-3.358504122783342,0
682848,"Rodríguez, Endy","PIT",2023,2023,24,2.2794578912421777,3.506858294218735,8,0.33333333333333326,0.1872142377408861,0.14611909559244723,"28.8875",56.526259185143296,"1.896631579","0.643315789","82.078718421",1.267057900218149,0.9715505405489626,0.5473371825186814,0.24090241571541182,0.4800102552175284,0
668939,"Rutschman, Adley","BAL",2023,2023,54,0.31400931052351866,0.4830912469592594,12,0.22222222222222227,0.213276088019273,0.008946134202949249,"28.57962963",55.85109852851039,"1.906826087","0.652478261","82.394495652",3.212058130667429,0.8261908798437199,-3.7501426181004414,1.175530625355228,-0.7465414614139885,-0.23400430939268724
607732,"Stallings, Jacob","MIA",2023,2023,52,-1.0296107076066898,-1.5840164732410613,7,0.13461538461538466,0.16507723987002035,-0.03046185525463578,"28.411538462",55.134779022511,"1.9662","0.671575","79.392791",0.12310252145633142,-0.430344272408824,1.6047454491126771,-0.4673518827973011,-2.399368203690017,-0.014800084913927604
650619,"Viloria, Meibrys","CLE",2023,2023,1,-0.038006807877457506,-0.05847201211916539,0,0,0.05847201211916539,-0.05847201211916539,"29.2",54.890584031064904,"1.964","0.733","80.00827",0.004027916161218788,-0.03475798929834545,0.018046827524678094,0,-0.04578876650671682,0
518595,"d'Arnaud, Travis","ATL",2023,2023,45,-2.8168451874768388,-4.333607980733598,4,0.0888888888888889,0.18519128846074662,-0.09630239957185774,"28.686666667",55.80438607735086,"1.970157895","0.672026316","79.239283947",-0.07079337560533433,-0.4161975597052681,-0.7196040744510618,0.04790658799628367,-3.1749195589682184,0
642336,"Mejía, Francisco","TB",2023,2023,28,0.2314030893575899,0.3560047528578306,4,0.14285714285714288,0.1301426873979346,0.012714455459208239,"28.685714286",54.335885422429904,"1.9385","0.718272727","83.613278636",1.920166635466308,-1.166552892451312,1.3628332225811053,-0.5718131152812498,-1.1886290974570215,0
691016,"Soderstrom, Tyler","OAK",2023,2023,8,-0.191194777593055,-0.29414581168162307,2,0.25000000000000006,0.2867682264602029,-0.036768226460202884,"28.6875",59.35905843930222,"1.927","0.671142857","82.159975714",0.5622884702155027,-0.07178305442230962,0.14793216753923705,-0.24043007026854313,-0.6921533247455102,0
663886,"Stephenson, Tyler","CIN",2023,2023,44,-1.4283585136005328,-2.197474636308512,7,0.1590909090909091,0.20903351446155707,-0.049942605370647986,"28.529545455",55.527610379727,"1.995787879","0.701181818","79.751888788",0.10883588443298889,-1.7212753900501199,1.4491920443172814,-1.0260377112997436,-1.0081894637089182,0
682626,"Alvarez, Francisco","NYM",2023,2023,67,-1.8270223667052172,-2.8108036410849495,8,0.11940298507462685,0.16135527822514853,-0.04195229315052164,"28.541791045",54.88109396384585,"1.944807692","0.659865385","80.619809615",1.226348999124281,0.4386666774916852,-2.8078248381323205,0.07878729718499178,-1.6541892793457316,-0.09259249740785572
661388,"Contreras, William","MIL",2023,2023,58,-0.7192437605996556,-1.1065288624610086,10,0.17241379310344826,0.1914918769389829,-0.01907808383553463,"28.622413793",56.032342825211046,"1.9636","0.652533333","78.464548222",-0.9914308557177905,0.16555667506864355,0.19753741369256533,1.42181138182737,-1.4986674689828337,-0.401336008348964
575929,"Contreras, Willson","STL",2023,2023,33,2.905431613924925,4.469894790653731,10,0.303030303030303,0.16757894573776574,0.1354513572925373,"28.890909091",56.49096023824983,"1.925107143","0.679037037","80.932291429",1.0936940699164666,-0.1615204824538214,1.6446157605408356,-0.050166153759995474,1.9432715964102456,0
455117,"Maldonado, Martín","HOU",2023,2023,70,1.0333631488795605,1.5897894598147084,11,0.1571428571428572,0.13443157914550416,0.022711277997352963,"28.512857143",53.93830151501428,"1.930057692","0.665230769","82.041094038",2.394814120955868,0.18059888872861535,0.5151583942727396,0.3079960700459744,-1.7203786443123847,-0.08839936987610353
543877,"Vázquez, Christian","MIN",2023,2023,41,0.27849440143322246,0.4284529252818807,10,0.24390243902439024,0.23345236767605168,0.01045007134833854,"28.604878049",57.36990268371602,"1.951827586","0.623172414","77.592213793",-1.2379524052623851,1.1946567376515969,-1.7615526710523548,-0.12363011285863738,0.6088477974832055,1.7480835793204552
542194,"Bethancourt, Christian","TB",2023,2023,46,3.4026356165305836,5.234824025431667,12,0.2608695652173913,0.14706904292539855,0.11380052229199275,"28.536956522",54.465982212183725,"1.871552632","0.673368421","85.377670789",4.375794325792148,-0.5552052703283482,2.1566617024713075,0.41132910675203865,-1.1537558392554792,0
